EVAL_ID,BUILDINGTYPE,CLIENTCITY,ClientPcode,EntrydateD,COMMONHEATEDFLOORAREA,COMMONSPACEELECCONS,DECADEBUILT,EGHFCONELEC,EGHFCONNGAS,EGHFCONOIL,EGHFCONPROP,EGHFCONTOTAL,EGHFCONWOOD,EGHFURNACEAEC,EGHHEATFCONSE,EGHHEATFCONSG,EGHHEATFCONSO,EGHHEATFCONSP,EGHHEATFCONSW,EGHRATING,EGHSPACEENERGY,ELECAUTOCHRGSTATION,ERSELECGHG,ERSGHG,ERSLIGHTAPPLIANCEENERGY,ERSNGASGHG,ERSOILGHG,ERSOTHERELECENERGY,ERSPROPGHG,ERSRATING,ERSSPACECOOLENERGY,ERSVENTILATIONENERGY,ERSWATERHEATINGENERGY,ERSWOODGHG,FLOORAREA,FURNACEFUEL,HEATEDFLOORAREA,INDFURNACEFUEL,INDFURNACETYPE,NUMDWELLINGUNITS,PDHWFUEL,TOTALOCCUPANTS,TYPEOFHOUSE,YEARBUILT,EGHFCONELEC_POST,EGHFCONNGAS_POST,EGHFCONOIL_POST,EGHFCONPROP_POST,EGHFCONTOTAL_POST,EGHFCONWOOD_POST,EGHFURNACEAEC_POST,EGHHEATFCONSE_POST,EGHHEATFCONSG_POST,EGHHEATFCONSO_POST,EGHHEATFCONSP_POST,EGHHEATFCONSW_POST,EGHRATING_POST,EGHSPACEENERGY_POST,ELECAUTOCHRGSTATION_POST,EntrydateE,ERSELECGHG_POST,ERSGHG_POST,ERSLIGHTAPPLIANCEENERGY_POST,ERSNGASGHG_POST,ERSOILGHG_POST,ERSOTHERELECENERGY_POST,ERSPROPGHG_POST,ERSRATING_POST,ERSSPACECOOLENERGY_POST,ERSVENTILATIONENERGY_POST,ERSWATERHEATINGENERGY_POST,ERSWOODGHG_POST,FLOORAREA_POST,FURNACEFUEL_POST,HEATEDFLOORAREA_POST,INDFURNACEFUEL_POST,INDFURNACETYPE_POST,PDHWFUEL_POST,PROGRAMNAME
1455949,,SURREY,V4N,2016,,,1990,8035.5,4096.3,0,0,181553,0,121861.1,1891,128321,0,0,0,0,130212.8,,0.2,8.1,11694.2,7.9,0,13928.4,0,182,0,1413.9,24304.1,0,231.8,Natural Gas,356.84,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1990,7953,3468,0,0,157844.9,0,102724,1594,109184,0,0,0,0,110778.6,,2016,0.2,6.8,11694.2,6.7,0,13928.4,0,158,0,1413.9,20030.1,0,231.8,Natural Gas,356.84,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1456089,,RICHMOND,V7E,2016,,,1980,7967.1,4051.2,0,0,179625.4,0,126789.2,1645,126789,0,0,0,0,128434.1,,0.2,8,11694.2,7.8,0,13928.4,0,180,0,1413.9,24155.2,0,239,Natural Gas,346.99,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1988,7866.1,3226.7,0,0,148539.4,0,100347.6,1281,100347,0,0,0,0,101628.9,,2016,0.2,6.4,11694.2,6.2,0,13928.4,0,149,0,1413.9,19874.4,0,239,Natural Gas,346.99,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1456093,,SURREY,V3X,2016,,,1990,8159.3,4845.4,0,0,209907.6,0,156217.5,2054,156217,0,0,0,0,158271.7,,0.2,9.5,11694.2,9.3,0,13928.4,0,210,0,1696.6,24317,0,346.7,Natural Gas,347.27,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1993,8073.4,3078.9,0,0,143781,0,94673,1745,94673,0,0,0,0,96417.8,,2016,0.2,6.1,11694.2,5.9,0,13928.4,0,144,0,1696.6,20044.3,0,346.7,Natural Gas,347.27,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1456085,,SURREY,V4P,2016,,,1980,7900.5,2767.6,0,0,131558.2,0,72327.8,1123,78788,0,0,0,0,79910.7,,0.2,5.5,11694.2,5.3,0,13928.4,0,132,0,1696.6,24328.4,0,165.4,Natural Gas,156.08,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1988,7897.5,2147.4,0,0,108439.3,0,60326.2,1112,66786,0,0,0,0,67898.3,,2016,0.2,4.3,11694.2,4.1,0,13928.4,0,108,0,1696.6,13221.9,0,165.4,Natural Gas,156.08,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1456088,,SURREY,V3Z,2016,,,1980,8109.7,4642.7,0,0,202177.2,0,142193.2,1876,148653,0,0,0,0,150529.3,,0.2,9.1,11694.2,8.9,0,13928.4,0,202,0,1696.6,24329,0,316.2,Natural Gas,312.25,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1987,8002.5,2881.7,0,0,136178.1,0,80836.2,1490,87296,0,0,0,0,88786.4,,2016,0.2,5.7,11694.2,5.6,0,13928.4,0,136,0,1696.6,20072.7,0,316.2,Natural Gas,312.25,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455948,,SURREY,V3S,2016,,,2000,8493,4096.3,0,0,183199.5,0,121666,2124,128126,0,0,0,0,130250.6,,0.2,8.1,11694.2,7.9,0,13928.4,0,183,0,2827.7,24499,0,385.4,Natural Gas,373.47,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,2001,8439.4,3497.2,0,0,160684.6,0,110620.8,1931,117081,0,0,0,0,119012.6,,2016,0.2,6.9,11694.2,6.7,0,13928.4,0,161,0,2827.7,13221.9,0,385.4,Natural Gas,373.47,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455237,,RICHMOND,V6Y,2016,,,1990,7879,3620.4,0,0,163256,0,104276.5,1328,110737,0,0,0,0,112064.7,,0.2,7.1,11694.2,7,0,13928.4,0,163,0,1413.9,24155.2,0,211.6,Natural Gas,204.29,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1990,7835.7,3187.3,0,0,146965.6,0,92422.7,1172,98883,0,0,0,0,100055,,2016,0.2,6.3,11694.2,6.1,0,13928.4,0,147,0,1413.9,19874.4,0,211.6,Natural Gas,204.29,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1456087,,VANCOUVER,V6C,2016,,,1990,9088,5027.2,0,0,220025.4,0,156311.4,2076,162771,0,0,0,0,164847.7,,0.2,9.9,11694.2,9.7,0,13928.4,0,220,2756,2262.2,24537.3,0,424.8,Natural Gas,250.84,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1996,9040,3315.3,0,0,156066.8,0,96996.7,1769,103457,0,0,0,0,105225.8,,2016,0.2,6.6,11694.2,6.4,0,13928.4,0,156,2890.3,2262.2,20066.2,0,424.8,Natural Gas,250.84,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1453126,,SURREY,V4A,2016,,,1990,7674.5,4725.4,0,0,203689.6,0,127284.3,1975,151487,0,0,0,0,153462.7,,0.2,9.3,11694.2,9.1,0,13928.4,0,204,0,30,24574.7,0,503.7,Natural Gas,460.61,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1996,7407.1,3516,0,0,157667.4,0,87147.3,1013,110902,0,0,0,0,111914.7,,2016,0.2,6.9,11694.2,6.8,0,13928.4,0,158,0,30,20100.4,0,503.7,Natural Gas,460.61,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455270,,SURREY,V4A,2016,,,1990,8204.6,5149.9,0,0,221416.4,0,161087.9,2500,167548,0,0,0,0,170048.3,,0.2,10.1,11694.2,9.9,0,13928.4,0,221,0,1413.9,24332.1,0,295.3,Natural Gas,447.89,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1992,7846,3391.9,0,0,154625.5,0,103658.4,1209,110118,0,0,0,0,111327.9,,2016,0.2,6.7,11694.2,6.5,0,13928.4,0,155,0,1413.9,16261.4,0,295.3,Natural Gas,447.89,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1455257,,VANCOUVER,V5P,2016,,,1990,8186,5065,0,0,218185.7,0,164385.2,2150,164385,0,0,0,0,166535.6,,0.2,9.9,11694.2,9.8,0,13928.4,0,218,0,1696.6,24331.3,0,410.9,Natural Gas,370.13,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1997,8060.1,3125.1,0,0,145453.5,0,92091.1,1697,92091,0,0,0,0,93788.3,,2016,0.2,6.2,11694.2,6,0,13928.4,0,145,0,1696.6,24346.2,0,410.9,Natural Gas,370.13,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1456066,,VANCOUVER,V5P,2016,,,1990,8404.1,5408.7,0,0,231776.8,0,177209.5,2370,177209,0,0,0,0,179579.3,,0.2,10.6,11694.2,10.4,0,13928.4,0,232,0,2262.2,24313.2,0,406,Natural Gas,380.53,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1995,8317,4662.8,0,0,203670.9,0,153679.3,2056,153679,0,0,0,0,155735.5,,2016,0.2,9.2,11694.2,9,0,13928.4,0,204,0,2262.2,20051,0,406,Natural Gas,380.53,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
1453182,,RICHMOND,V7C,2016,,,1970,7846.7,3187.9,0,0,147026.9,0,94624,1212,94624,0,0,0,0,95835.6,,0.2,6.3,11694.2,6.1,0,13928.4,0,147,0,1413.9,24155.2,0,167.9,Natural Gas,271.28,Electricity,Baseboard/Hydronic/Plenum,,Natural gas,3,Single Detached,1979,7681.4,1956.9,0,0,100564.2,0,53037.1,616,53037,0,0,0,0,53653.5,,2016,0.2,3.9,11694.2,3.8,0,13928.4,0,101,0,1413.9,19874.4,0,167.9,Natural Gas,271.28,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.2.86
