PropKey,AccountKey,tenant_owner,bill_code,start_date,end_date,Meter_Reads_2019,kWh_2019,Meter_Reads_2020,kWh_2020,Meter_Reads_2021,kWh_2021,Total_Meter_Reads,Total_kWh,category,NGBRHOOD,ZONECAT,CensusTract,DecadeEffective,DecadeBuilt,Foundation,Heating_Type,Sqrfeet,Number_of_2Piece_Baths,Number_of_3Piece_Baths,Number_of_Full_Baths,Number_of_Bedrooms,Number_of_Storeys,Pool,Tenure,TypeofDwelling,BuildingKey,Storey_Desc,Build
-7377142871677515200,8713867010941360705,T,101   ,3/18/2006 0:00:00,,6,2293,6,2261,6,2763,18,7317,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,1991 to 2000,1991 to 2000,,,800,0,0,1,1,0,,16-20 Years,TOWNHOUSE,,,
-4059093275594849469,-4028645992365005754,T,101   ,10/28/2017 0:00:00,,6,4521,6,5129,6,4495,18,14145,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,1991 to 2000,1991 to 2000,,,1000,0,0,1,2,0,,5 or less years,TOWNHOUSE,,,
8119945564891441479,-432523523986263735,T,101   ,8/26/1999 0:00:00,,6,3417,6,2849,6,4783,18,11049,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,1991 to 2000,1991 to 2000,,,900,0,0,1,1,0,,20+ Years,TOWNHOUSE,,,
1348948755140522061,-7090606469658805175,T,101   ,5/15/2009 0:00:00,,6,13546,7,15314,6,12647,19,41507,RE,WESTEND,DUPLEX,9330203,2001 to 2010,2001 to 2010,Basement,,3200,1,0,3,7,2,,11-15 Years,SINGLE FAMILY,,2 STY DUPLEX , NEW STANDARD
-46654260725144249,6227158940790988868,T,101   ,9/30/2002 0:00:00,,6,6145,6,9682,6,10306,18,26133,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,2001 to 2010,2001 to 2010,Basement,,3300,0,1,4,5,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
2651276442696474443,7886139825281825344,T,101   ,7/27/2011 0:00:00,,6,3301,6,4108,6,3319,18,10728,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,1941 to 1950,Partial Basement,,1700,1,0,1,3,1,,11-15 Years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - FAIR
2841025897639946054,-6334202621553604284,T,101   ,1/28/2012 0:00:00,,6,5643,6,5396,6,5068,18,16107,RE,KELVIN,COMMERCIAL,9330204.0199999996,2011 or Newer,2011 or Newer,,,900,0,0,2,2,0,,6-10 Years,CONDO,,, FRAME
5665073761242192706,-5950001601082471354,T,101   ,1/28/2012 0:00:00,,6,2793,6,2876,6,2598,18,8267,RE,KELVIN,COMMERCIAL,9330204.0199999996,2011 or Newer,2011 or Newer,,,700,0,0,1,1,0,,6-10 Years,CONDO,,, FRAME
-6975883296412339638,1574811920495767106,T,101   ,2/7/2012 0:00:00,,6,3957,6,4525,6,4606,18,13088,RE,KELVIN,COMMERCIAL,9330204.0199999996,2011 or Newer,2011 or Newer,,,1000,0,0,2,2,0,,6-10 Years,CONDO,,, FRAME
-5840865202615140022,-7674238843247457206,T,101   ,1/26/2012 0:00:00,,6,7602,6,7069,6,7736,18,22407,RE,KELVIN,COMMERCIAL,9330204.0199999996,2011 or Newer,2011 or Newer,,,900,0,0,2,2,0,,6-10 Years,CONDO,,, FRAME
-9177757887003420857,1907571332556721473,T,101   ,10/18/2013 0:00:00,,6,11882,6,12097,6,9432,18,33411,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,Before 1921,Basement,,2200,0,0,1,2,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - FAIR
6784390512598471498,4740863338793505090,T,101   ,9/29/1999 0:00:00,,6,6886,6,7789,6,7054,18,21729,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1961 to 1970,Before 1921,Basement,,2200,1,0,1,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - FAIR
963986309849737549,2450957718923155009,T,101   ,5/1/2000 0:00:00,,6,5887,6,6335,6,5043,18,17265,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1961 to 1970,Before 1921,Basement,,2500,0,0,1,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - FAIR
4905200220620355393,-3866852161489414067,T,101   ,7/2/2015 0:00:00,,6,22950,6,22064,6,21336,18,66350,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,2011 or Newer,2011 or Newer,Basement,,3000,2,0,3,5,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
8192162250303039296,-238580662511231934,T,101   ,6/24/1984 0:00:00,,6,10105,6,9721,6,7210,18,27036,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1961 to 1970,Before 1921,Basement,,2300,0,0,1,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - FAIR
-2520374786124098484,-5252745623299741628,T,103   ,7/9/1988 0:00:00,,12,11315,12,12722,12,13488,36,37525,CR,,SINGLE DETACHED,9330204.0199999996,1971 to 1980,Before 1921,Basement,,4400,0,0,3,4,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - STD
-6718138643520177079,-3473185419281669557,T,101   ,8/2/2015 0:00:00,,6,9523,6,10867,6,11622,18,32012,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1991 to 2000,1921 to 1930,Basement,,2700,0,2,2,6,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - STD
9095728711851638604,7928715234566703684,T,101   ,10/1/2010 0:00:00,,6,7472,6,7710,6,8420,18,23602,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,2001 to 2010,2001 to 2010,Basement,,4000,1,0,1,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
-3128040111956618176,-1892591311378532794,T,101   ,6/24/2009 0:00:00,,6,9970,6,9577,6,8949,18,28496,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1100,0,0,1,2,0,,11-15 Years,CONDO,-430049788814605750,, FRAME
-9071559168522392758,-2256396878684439221,T,101   ,1/17/2005 0:00:00,,6,7359,6,7198,6,5529,18,20086,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1100,0,0,1,2,0,,16-20 Years,CONDO,-430049788814605750,, FRAME
6737244376622287685,-92779578977015487,T,101   ,5/1/1996 0:00:00,,6,6065,6,9121,6,9779,18,24965,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,900,0,0,1,1,0,,20+ Years,CONDO,-430049788814605750,, FRAME
7541622246494379342,-3857397968572709554,T,101   ,4/1/2015 0:00:00,,6,8247,6,6669,6,6963,18,21879,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,900,0,0,1,1,0,,5 or less years,CONDO,-430049788814605750,, FRAME
-335347486323420343,3771220022007656772,T,101   ,4/21/2017 0:00:00,,6,6287,6,6519,6,7225,18,20031,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1500,1,0,1,2,0,,5 or less years,CONDO,-430049788814605750,, FRAME
-5193400456166055103,1157774245336517194,T,101   ,2/1/2016 0:00:00,,6,8847,6,8300,6,8857,18,26004,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1600,1,0,1,2,0,,6-10 Years,CONDO,-430049788814605750,, FRAME
-1724927008151695546,9199221239071081799,T,101   ,7/27/2016 0:00:00,,6,12531,6,13673,6,13869,18,40073,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1100,0,0,1,2,0,,6-10 Years,CONDO,-430049788814605750,, FRAME
-3144107684483907520,-4435713994759753396,T,101   ,11/17/2018 0:00:00,,6,8068,6,7213,6,6921,18,22202,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1000,0,0,1,2,0,,5 or less years,CONDO,-430049788814605750,, FRAME
-6127551486888460469,-4543105239855150008,T,101   ,4/14/2017 0:00:00,,6,8467,6,9705,6,8981,18,27153,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1000,0,0,1,2,0,,5 or less years,CONDO,-430049788814605750,, FRAME
8023785316728860230,-4763796299690418356,T,101   ,7/1/2010 0:00:00,,6,7090,6,7373,6,5704,18,20167,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1000,0,0,1,2,0,,11-15 Years,CONDO,-430049788814605750,, FRAME
-4781610356539591097,5829188273902872904,T,101   ,5/31/2012 0:00:00,,6,6624,6,6535,6,7126,18,20285,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1000,0,0,1,2,0,,6-10 Years,CONDO,-430049788814605750,, FRAME
8883605601943202382,-5671199487019486906,T,101   ,9/30/1988 0:00:00,,6,9139,6,9307,6,9107,18,27553,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1100,0,0,1,2,0,,5 or less years,CONDO,-430049788814605750,, FRAME
491243231384635720,865721343255496263,T,101   ,11/14/2013 0:00:00,,6,5705,6,6100,6,5360,18,17165,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1100,0,0,1,2,0,,6-10 Years,CONDO,-430049788814605750,, FRAME
472294038741492800,-6877550698842733758,T,101   ,4/4/2012 0:00:00,,6,5408,6,5818,6,5844,18,17070,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1100,0,0,1,2,0,,6-10 Years,CONDO,-430049788814605750,, FRAME
92194034816738371,5175393677195805775,T,101   ,4/16/2016 0:00:00,,6,5874,6,6976,6,6327,18,19177,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1100,0,0,1,2,0,,6-10 Years,CONDO,-430049788814605750,, FRAME
-4888324327366384062,-812732209193419197,T,101   ,8/11/2005 0:00:00,,6,5616,6,5618,6,7249,18,18483,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1100,0,0,1,2,0,,16-20 Years,CONDO,-430049788814605750,, FRAME
-4287147383213531065,7912910791826456385,T,101   ,3/1/2013 0:00:00,,6,13197,6,14163,6,12857,18,40217,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1200,0,0,1,2,0,,6-10 Years,CONDO,-430049788814605750,, FRAME
436668620620485702,-1107422147122962877,T,101   ,9/9/2004 0:00:00,,6,3400,6,3374,6,3786,18,10560,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,900,0,0,1,1,0,,16-20 Years,CONDO,-430049788814605750,, FRAME
-2667611745042150837,-5100254373493123257,T,101   ,5/1/2000 0:00:00,,6,1465,6,1603,6,4255,18,7323,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1600,1,0,1,2,0,,20+ Years,CONDO,-430049788814605750,, FRAME
-8850219183732242872,2485464971602296909,T,101   ,12/9/2014 0:00:00,,6,8706,6,9447,6,10943,18,29096,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1600,1,0,1,2,0,,6-10 Years,CONDO,-430049788814605750,, FRAME
-5604114663495691451,-5579762975015202232,T,101   ,4/30/2017 0:00:00,,6,5740,6,5611,6,5386,18,16737,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1600,1,0,1,2,0,,5 or less years,CONDO,-430049788814605750,, FRAME
-8030519987310219200,6196431756751413836,T,101   ,10/15/1987 0:00:00,,6,10117,6,12016,6,11547,18,33680,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1500,1,0,1,2,0,,5 or less years,CONDO,-430049788814605750,, FRAME
3588772991630242113,-8363340369365444531,T,101   ,11/29/2013 0:00:00,,6,5477,6,7098,6,8490,18,21065,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,1971 to 1980,Basement,,2300,1,0,2,3,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1960 - MODERN STD
1000934312525777218,5544913947093268039,O,101   ,3/31/2017 0:00:00,,6,16919,6,18461,6,16852,18,52232,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,1971 to 1980,Basement,,1900,0,0,2,4,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
3742945977464663110,-4200827350406203322,T,101   ,11/1/2007 0:00:00,3/15/2022 0:00:00,6,11689,6,12360,6,12764,18,36813,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1991 to 2000,1991 to 2000,Partial Basement,,2200,0,1,3,5,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-5595607500417532597,8113596553626398029,T,101   ,2/28/2018 0:00:00,,6,23632,6,29376,6,32581,18,85589,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,2011 or Newer,2011 or Newer,Basement,,4100,1,1,5,7,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
8585311534584980294,-8980855285996866234,T,101   ,12/1/2015 0:00:00,,6,9583,6,11203,6,12166,18,32952,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,Before 1921,Partial Basement,,2700,0,0,3,4,1.5,,6-10 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - FAIR
4477281116186080326,-2875764257874235070,T,101   ,4/26/1997 0:00:00,,6,9201,6,8894,6,8716,18,26811,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,1921 to 1930,Basement,,1400,0,0,1,4,1.5,,6-10 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - FAIR
-3886365662233247934,-3288084927836669364,T,101   ,4/29/2006 0:00:00,,6,18628,6,18235,6,19260,18,56123,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,2001 to 2010,2001 to 2010,Basement,,2800,1,0,3,5,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-6439890972670115001,-2314326171794754994,T,101   ,11/27/2005 0:00:00,,6,6394,6,4210,6,4589,18,15193,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1991 to 2000,1991 to 2000,Basement,,2700,1,1,2,4,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
1305459825048163911,-1826623240385822903,T,101   ,11/17/2003 0:00:00,,6,2897,6,3016,6,3181,18,9094,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,2001 to 2010,2001 to 2010,Slab,,1800,1,0,3,4,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-5510683305162713529,2053611219446580298,T,101   ,1/30/2004 0:00:00,,6,8216,6,8974,6,9694,18,26884,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,2001 to 2010,2001 to 2010,Slab,,1800,1,0,3,4,2,,16-20 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-3408849429907523514,5444522648767383872,T,101   ,1/1/1981 0:00:00,,6,7337,6,8163,6,8729,18,24229,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,1951 to 1960,Partial Basement,,2300,0,0,2,3,1,,16-20 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
7247470756119173445,1524700700263590472,T,101   ,11/28/2014 0:00:00,,6,4198,6,4611,6,4014,18,12823,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,1951 to 1960,Basement,,2400,1,0,1,4,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-1629781455691523505,-1893427252091342527,T,101   ,2/3/2017 0:00:00,,6,4637,6,5129,6,5039,18,14805,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,Before 1921,Basement,,2300,0,0,2,4,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - FAIR
1497572050375780938,4553835465548609603,T,101   ,5/27/2016 0:00:00,,6,8239,6,5113,6,9253,18,22605,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,Before 1921,Basement,,2000,0,1,1,4,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - STD
8362093686863167300,6918043163478786625,T,101   ,8/31/2014 0:00:00,,6,8080,6,8730,6,9328,18,26138,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1961 to 1970,Before 1921,Basement,,2900,0,0,2,5,1.5,,6-10 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - STD
931645133923973959,-7210897813905196990,T,101   ,5/1/2014 0:00:00,,6,1544,6,3197,6,3932,18,8673,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1961 to 1970,1951 to 1960,Partial Basement,,2100,0,0,1,4,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
8770213007842801223,1405248967789613391,T,101   ,9/26/1992 0:00:00,,6,8511,6,11154,6,13685,18,33350,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1951 to 1960,1941 to 1950,Basement,,2200,0,0,2,4,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-7366599238976537009,6280275990579388747,T,101   ,11/20/2017 0:00:00,,6,16400,6,16150,6,16844,18,49394,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,1941 to 1950,Basement,,2000,0,1,1,4,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - FAIR
-1821208385004537012,1260684666843935047,T,101   ,8/3/2016 0:00:00,,6,3479,6,2556,6,3364,18,9399,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,2011 or Newer,2011 or Newer,Crawl,,1700,1,1,1,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
2880880800000399439,5836745010785850692,T,101   ,12/1/2011 0:00:00,,6,12851,6,12035,6,29794,18,54680,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1991 to 2000,Before 1921,Partial Basement,,2300,0,1,2,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
6058291008975039816,5620740736734773062,T,101   ,6/2/2009 0:00:00,,6,18460,6,20456,6,19858,18,58774,RE,KELVIN,SINGLE DETACHED,9330204.0199999996,1971 to 1980,Before 1921,Basement,,3500,1,1,2,4,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - STD
-2871188982425766331,-6294960778578336704,T,101   ,6/1/2012 0:00:00,,6,4905,6,5059,6,5776,18,15740,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2011 or Newer,2011 or Newer,,,700,0,0,1,1,0,,6-10 Years,CONDO,-4647372410845840314,, FRAME
7240194333595951693,8889022773071185736,T,101   ,7/17/2013 0:00:00,,6,6467,6,8296,6,8738,18,23501,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2011 or Newer,2011 or Newer,,,700,0,0,1,1,0,,6-10 Years,CONDO,-4647372410845840314,, FRAME
-1063380203723641267,-7469417494526828224,T,101   ,6/2/2012 0:00:00,,6,4936,6,5640,6,5697,18,16273,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2011 or Newer,2011 or Newer,,,1000,0,1,1,2,0,,6-10 Years,CONDO,-4647372410845840314,, FRAME
-4898289513763266491,-3131768279356214196,T,101   ,12/17/2009 0:00:00,,6,1722,6,1677,6,1790,18,5189,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,11-15 Years,CONDO,-4647372410845840314,, FRAME
736082916188362819,-6292363501162374843,T,101   ,7/3/2018 0:00:00,,6,3056,6,2821,6,3405,18,9282,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,5 or less years,CONDO,-4647372410845840314,, FRAME
4660660197591334219,5794953009268023877,T,101   ,6/1/2018 0:00:00,,6,4779,6,5843,6,7429,18,18051,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,900,0,0,1,1,0,,5 or less years,CONDO,-4647372410845840314,, FRAME
2600066585905713226,1614439830682987335,T,101   ,4/28/2016 0:00:00,,6,10058,6,10709,6,11005,18,31772,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1300,0,0,2,2,0,,6-10 Years,CONDO,-4647372410845840314,, FRAME
-8824152538889881009,6596742549408518473,T,101   ,1/27/2018 0:00:00,,6,5692,6,5748,6,5630,18,17070,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,5 or less years,CONDO,-4647372410845840314,, FRAME
3537542875059734852,7478171722283579715,T,101   ,9/11/2008 0:00:00,,6,3620,6,3442,6,2606,18,9668,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,900,0,0,1,1,0,,11-15 Years,CONDO,-4647372410845840314,, FRAME
2391689859860319040,5881079108262051914,T,101   ,7/24/2015 0:00:00,,6,2651,6,2762,6,2888,18,8301,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1200,0,0,2,2,0,,6-10 Years,CONDO,-4647372410845840314,, FRAME
-8613360459916556726,-2041394291014946488,T,101   ,6/29/2016 0:00:00,,6,1755,6,1566,6,2006,18,5327,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,6-10 Years,CONDO,-4647372410845840314,, FRAME
-4207979933424495551,911820626717345857,T,101   ,7/31/2016 0:00:00,,6,6278,6,6594,6,6255,18,19127,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1300,0,0,2,2,0,,6-10 Years,CONDO,-4647372410845840314,, FRAME
-4058125177081629361,7001475534736705346,T,101   ,3/31/2009 0:00:00,,6,5692,6,7841,6,7974,18,21507,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1300,0,0,2,2,0,,11-15 Years,CONDO,-4647372410845840314,, FRAME
8390455057118223180,8054917614629847113,T,101   ,11/8/2013 0:00:00,,6,4700,6,4531,6,4764,18,13995,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1000,0,0,2,2,0,,5 or less years,CONDO,-4647372410845840314,, FRAME
7267333915632945475,-1210805739114106289,T,101   ,5/20/2009 0:00:00,,6,7376,6,8247,6,7771,18,23394,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1300,0,0,2,2,0,,11-15 Years,CONDO,-4647372410845840314,, FRAME
-5874291048013713845,6876191781345256782,T,101   ,3/13/2009 0:00:00,,6,4929,6,6486,6,7511,18,18926,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1200,0,0,2,2,0,,11-15 Years,CONDO,-4647372410845840314,, FRAME
-1835003268136611511,-7398916469587409585,T,101   ,9/5/2008 0:00:00,,6,575,6,579,6,573,18,1727,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,700,0,0,1,1,0,,5 or less years,CONDO,-4647372410845840314,, FRAME
8661422048961316930,-3753835237622612917,T,101   ,10/29/2016 0:00:00,,6,4024,6,4463,6,4236,18,12723,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1100,0,0,2,2,0,,6-10 Years,CONDO,-4647372410845840314,, FRAME
3132008116751856968,3231787221864970315,T,101   ,2/21/2009 0:00:00,,6,6933,6,7688,6,7493,18,22114,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1300,0,0,2,2,0,,11-15 Years,CONDO,-4647372410845840314,, FRAME
-4543541355352089778,-3542312650476185531,T,101   ,2/24/2009 0:00:00,,6,8656,6,9134,6,8132,18,25922,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1000,0,0,2,2,0,,11-15 Years,CONDO,-4647372410845840314,, FRAME
3953017696403005255,7985004276238843203,T,101   ,3/18/2013 0:00:00,,6,7733,6,8438,6,9171,18,25342,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1300,0,0,2,2,0,,6-10 Years,CONDO,-4647372410845840314,, FRAME
7501057962584428358,1852817533023660867,T,101   ,7/1/2016 0:00:00,,6,5734,6,5464,6,5464,18,16662,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1100,0,0,2,2,0,,6-10 Years,CONDO,-4647372410845840314,, FRAME
98576195776006720,-482994297741946557,T,101   ,7/1/2017 0:00:00,,6,3165,6,3313,6,3538,18,10016,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,700,0,0,1,1,0,,5 or less years,CONDO,-4647372410845840314,, FRAME
-7707228537834151869,-3949159635042897591,T,101   ,9/4/2008 0:00:00,,6,5825,6,6714,6,6306,18,18845,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,700,0,0,1,1,0,,11-15 Years,CONDO,-4647372410845840314,, FRAME
372354226479639880,5302126593023812172,T,101   ,7/16/2018 0:00:00,,6,5852,6,6261,6,6273,18,18386,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1000,0,0,2,2,0,,5 or less years,CONDO,-4647372410845840314,, FRAME
8313306769591660359,6838841410326793287,T,101   ,3/11/2009 0:00:00,,6,4834,6,4904,6,4797,18,14535,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1000,0,0,2,2,0,,11-15 Years,CONDO,-4647372410845840314,, FRAME
788428906271296327,5507544007955725129,T,101   ,8/29/2008 0:00:00,,6,8046,6,7621,6,6905,18,22572,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,900,0,0,1,1,0,,11-15 Years,CONDO,-4647372410845840314,, FRAME
4207692530600955202,-2248796482264268730,T,101   ,5/25/2013 0:00:00,,6,3907,6,4674,6,4604,18,13185,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1000,0,0,1,1,0,,6-10 Years,CONDO,-4647372410845840314,, FRAME
-6958671963272026546,-2989713794447631281,T,101   ,6/1/2018 0:00:00,,6,3704,6,4678,6,4407,18,12789,RE,GLENBROOKE SOUTH,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,900,0,0,1,1,0,,5 or less years,CONDO,-4647372410845840314,, FRAME
